"price","types","address","latitude","longitude","date","beds","baths","sq.","bath","reception","receptions","bed","TotalBeds","TotalBaths","TotalReceptions","FlatType"
520000,"2 bed flat for sale ","Beaufort Square, Colindale, London NW9",51.59501,-0.240093,2021-08-27,"2","2",NA,"0","1","0","0",2,2,1,"flat "
820000,"3 bed flat for sale ","Beaufort Square, Colindale, London NW9",51.59554,-0.240315,2021-08-27,"3","3",NA,"0","1","0","0",3,3,1,"flat "
310000,"2 bed terraced house for sale ","Page Close, Barking RM9",51.54757,0.137681,2021-08-27,"2","0","614","1","1","0","0",2,1,1,"terraced house "
725000,"4 bed semi-detached house for sale ","Ballards Way, South Croydon CR2",51.3555,-0.068833,2021-08-27,"4","0","1,206","1","1","0","0",4,1,1,"semi-detached house "
1350000,"4 bed semi-detached house for sale ","Coppice Walk, Totteridge, London N20",51.62593,-0.190945,2021-08-27,"4","3","2,037","0","0","2","0",4,3,2,"semi-detached house "
450000,"2 bed flat for sale ","Arcadian Gardens, London, United Kingdom N22",51.60678,-0.108592,2021-08-27,"2","0",NA,"1","0","0","0",2,1,0,"flat "
350000,"1 bed flat for sale ","Beck Square, Leyton, London E10",51.56687,-0.034756,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
725000,"3 bed end terrace house for sale ","Radlett Close, London E7",51.5446,0.016174,2021-08-27,"3","3","1,185","0","1","0","0",3,3,1,"end terrace house "
260000,"1 bed flat for sale ","Belgrave Heights, Wanstead E11",51.56605,0.023263,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
930000,"5 bed property for sale ","Sulina Road, London SW2",51.44719,-0.127253,2021-08-27,"5","2",NA,"0","0","2","0",5,2,2,"property "
925000,"3 bed terraced house for sale ","Rectory Lane, London SW17",51.42473,-0.156627,2021-08-27,"3","3",NA,"0","1","0","0",3,3,1,"terraced house "
1250000,"4 bed terraced house for sale ","Hatherley Road, Kew, Surrey TW9",51.47483,-0.290797,2021-08-27,"4","2",NA,"0","0","2","0",4,2,2,"terraced house "
985000,"3 bed property for sale ","Kilmorey Gardens, Twickenham TW1",51.46227,-0.322705,2021-08-27,"3","0",NA,"1","0","2","0",3,1,2,"property "
450000,"1 bed flat for sale ","Landor Road, London SW9",51.46699,-0.122252,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1e+06,"3 bed flat for sale ","Philbeach Gardens, Earls Court, London SW5",51.49122,-0.199952,2021-08-27,"3","2",NA,"0","1","0","0",3,2,1,"flat "
950000,"4 bed detached house for sale ","Crofton Road, Orpington BR6",51.37253,0.087349,2021-08-27,"4","2",NA,"0","0","2","0",4,2,2,"detached house "
299950,"Studio for sale ","Woburn Place, London WC1H",51.52365,-0.126119,2021-08-27,"0","0",NA,"1","1","0","0",0,1,1,"Studio "
5e+05,"3 bed property for sale ","Jarrow Way, London E9",51.55223,-0.032328,2021-08-27,"3","0",NA,"1","1","0","0",3,1,1,"property "
865000,"3 bed link-detached house for sale ","Sunlight Close, London SW19",51.4218,-0.188833,2021-08-27,"3","0",NA,"1","0","3","0",3,1,3,"link-detached house "
4e+05,"1 bed flat for sale ","2, Helena Road, Ealing W5",51.52386,-0.302585,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
450000,"2 bed flat for sale ","Myddleton Road, Bowes Park N22",51.60623,-0.11408,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
325000,"2 bed terraced house for sale ","Boulogne Road, Croydon CR0",51.38967,-0.097635,2021-08-27,"2","0",NA,"1","0","2","0",2,1,2,"terraced house "
750000,"4 bed terraced house for sale ","Kingston Road, London SW20",51.40914,-0.216909,2021-08-27,"4","2",NA,"0","0","2","0",4,2,2,"terraced house "
280000,"1 bed flat for sale ","Haling Park Road, South Croydon CR2",51.35739,-0.098902,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1350000,"4 bed detached house for sale ","Lime Grove, New Malden KT3",51.40644,-0.259588,2021-08-27,"4","2",NA,"0","0","2","0",4,2,2,"detached house "
425000,"2 bed flat for sale ","Cottonham Close, Friern Barnet, London N12",51.61365,-0.170009,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
9e+05,"3 bed terraced house for sale ","Tradescant Road, London SW8",51.47885,-0.122053,2021-08-27,"3","2",NA,"0","0","3","0",3,2,3,"terraced house "
750000,"2 bed flat for sale ","Bramham Gardens, London SW5",51.49066,-0.190294,2021-08-27,"2","2",NA,"0","1","0","0",2,2,1,"flat "
450000,"3 bed maisonette for sale ","Massingham Street, Tower Hamlets E1",51.52691,-0.033569,2021-08-27,"3","0","861","1","1","0","0",3,1,1,"maisonette "
230000,"1 bed flat for sale ","Barbot Close, London N9",51.62238,-0.063332,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
685000,"4 bed semi-detached house for sale ","Manor Avenue, Hounslow TW4",51.47279,-0.391411,2021-08-27,"4","2",NA,"0","0","2","0",4,2,2,"semi-detached house "
95000,"Studio for sale ","278D Hanworth Road, Hounslow, Middlesex TW3",51.46329,-0.365977,2021-08-27,"0","0",NA,"0","0","0","0",0,0,0,"Studio "
450000,"2 bed flat for sale ","Tooting Bec Gardens, London SW16",51.43025,-0.133254,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
645000,"2 bed terraced house for sale ","Wilson Street, Winchmore Hill N21",51.6347,-0.101721,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"terraced house "
1200000,"5 bed terraced house for sale ","Cardwell Road, Tufnell Park, Islington, London N7",51.5551,-0.123865,2021-08-27,"5","2",NA,"0","0","2","0",5,2,2,"terraced house "
450000,"2 bed flat for sale ","Romeyn Road, London SW16",51.43414,-0.118507,2021-08-27,"2","0",NA,"0","1","0","0",2,0,1,"flat "
525000,"2 bed maisonette for sale ","Leslie Road, London N2",51.59317,-0.169666,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"maisonette "
4e+05,"1 bed flat for sale ","Brixton Road, London SW9",51.4804,-0.11175,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
2e+05,"2 bed houseboat for sale ","St Katharine Docks, Wapping E1W",51.50666,-0.071752,2021-08-27,"2","0","659","1","1","0","0",2,1,1,"houseboat "
475000,"3 bed terraced house for sale ","South Park Drive, Ilford, Essex IG3",51.55772,0.094051,2021-08-27,"3","0",NA,"1","0","2","0",3,1,2,"terraced house "
875000,"4 bed end terrace house for sale ","Warwick Gardens, Harringay, London N4",51.58057,-0.093861,2021-08-27,"4","0",NA,"1","0","2","0",4,1,2,"end terrace house "
845000,"2 bed flat for sale ","Surrey Quays Road, London SE16",51.49842,-0.049754,2021-08-27,"2","2",NA,"0","1","0","0",2,2,1,"flat "
2150000,"4 bed detached house for sale ","Potter Street Hill, Pinner, Middlesex HA5",51.60925,-0.402633,2021-08-27,"4","3",NA,"0","0","2","0",4,3,2,"detached house "
725000,"5 bed semi-detached house for sale ","Finchingfield Avenue, Woodford Green, Essex IG8",51.60435,0.04076,2021-08-27,"5","2",NA,"0","0","3","0",5,2,3,"semi-detached house "
1650000,"2 bed flat for sale ","Ovington Gardens, London SW3",51.49748,-0.165842,2021-08-27,"2","0","743","1","1","0","0",2,1,1,"flat "
450000,"3 bed semi-detached house for sale ","Burlington Avenue, Romford, Essex RM7",51.57266,0.162525,2021-08-27,"3","2",NA,"0","1","0","0",3,2,1,"semi-detached house "
1650000,"2 bed flat for sale ","Ovington Gardens, London SW3",51.4974,-0.165776,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
1195000,"4 bed semi-detached house for sale ","Longland Drive, London N20",51.6291,-0.182893,2021-08-27,"4","2","1,520","0","0","2","0",4,2,2,"semi-detached house "
1075000,"3 bed end terrace house for sale ","Mountfield Road, Ealing Broadway, London W5",51.51767,-0.299938,2021-08-27,"3","0",NA,"1","1","0","0",3,1,1,"end terrace house "
625000,"3 bed semi-detached house for sale ","Sancroft Road, Harrow HA3",51.5977,-0.328014,2021-08-27,"3","2",NA,"0","0","2","0",3,2,2,"semi-detached house "
8e+05,"1 bed flat for sale ","St. George's Square, Pimlico, London SW1V",51.48638,-0.133598,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
650000,"5 bed terraced house for sale ","Cumberland Drive, Bexleyheath DA7",51.47223,0.135623,2021-08-27,"5","0",NA,"1","0","2","0",5,1,2,"terraced house "
534995,"3 bed flat for sale ","Flat, Catherwood Court, Murray Grove, London N1",51.53028,-0.0895,2021-08-27,"3","0",NA,"1","1","0","0",3,1,1,"flat "
3950000,"5 bed detached house for sale ","Platts Lane, Hampstead, London NW3",51.56175,-0.191859,2021-08-27,"5","4",NA,"0","0","4","0",5,4,4,"detached house "
479000,"5 bed semi-detached house for sale ","Finchingfield Avenue, Woodford Green, Essex IG8",51.60435,0.04076,2021-08-27,"5","2",NA,"0","0","3","0",5,2,3,"semi-detached house "
2700000,"6 bed terraced house for sale ","Fulham, London SW6",51.48171,-0.202769,2021-08-27,"6","4",NA,"0","0","3","0",6,4,3,"terraced house "
7e+05,"2 bed flat for sale ","Kingston Road, London SW20",51.40997,-0.210281,2021-08-27,"2","2","995","0","1","0","0",2,2,1,"flat "
595000,"3 bed end terrace house for sale ","Horncastle Road, London SE12",51.4472,0.022073,2021-08-27,"3","0",NA,"1","1","0","0",3,1,1,"end terrace house "
450000,"3 bed terraced house for sale ","Tolson Road, Isleworth TW7",51.46821,-0.328002,2021-08-27,"3","0",NA,"0","0","0","0",3,0,0,"terraced house "
649950,"3 bed semi-detached house for sale ","Hill Road, Pinner HA5",51.5829,-0.383306,2021-08-27,"3","0",NA,"1","0","2","0",3,1,2,"semi-detached house "
615000,"4 bed town house for sale ","Eveline Road, Mitcham CR4",51.4105,-0.164529,2021-08-27,"4","2",NA,"0","1","0","0",4,2,1,"town house "
315000,"1 bed maisonette for sale ","Highclere Street, London SE26",51.42782,-0.042237,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"maisonette "
1200000,"4 bed detached house for sale ","Fox Lane, Keston BR2",51.36041,0.024497,2021-08-27,"4","2","2,158","0","0","0","0",4,2,0,"detached house "
5e+05,"4 bed terraced house for sale ","Mersham Road, Thornton Heath CR7",51.40487,-0.095079,2021-08-27,"4","2",NA,"0","0","2","0",4,2,2,"terraced house "
270000,"1 bed flat for sale ","Buckland Road, Leyton, London E10",51.56318,-0.010072,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
899999,"2 bed flat for sale ","Colwith Road, London W6",51.48561,-0.223,2021-08-27,"2","2",NA,"0","1","0","0",2,2,1,"flat "
2850000,"5 bed detached house for sale ","Admiral Square, Chelsea Harbour, London SW10",51.4764,-0.1804,2021-08-27,"5","4","2,750","0","0","3","0",5,4,3,"detached house "
7e+05,"2 bed flat for sale ","Clapham Common South Side, London SW4",51.4557,-0.144724,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
335000,"1 bed flat for sale ","Salisbury Road, London W13",51.5023,-0.322863,2021-08-27,"0","0",NA,"1","0","0","1",1,1,0,"flat "
425000,"1 bed flat for sale ","Abbey Street, London SE16",51.498,-0.07003,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
475000,"2 bed flat for sale ","Pulteney Close, Isleworth TW7",51.47003,-0.328944,2021-08-27,"2","2",NA,"0","1","0","0",2,2,1,"flat "
350000,"Land for sale ","Vicarage Road, Bexley DA5",51.43819,0.154057,2021-08-27,"0","0",NA,"0","0","0","0",0,0,0,"Land "
975000,"4 bed end terrace house for sale ","Stuart Road, London W3",51.51023,-0.270822,2021-08-27,"4","2",NA,"0","0","2","0",4,2,2,"end terrace house "
1395000,"2 bed flat for sale ","Hortensia Road, Chelsea, London SW10",51.48234,-0.186302,2021-08-27,"2","2",NA,"0","1","0","0",2,2,1,"flat "
825000,"2 bed flat for sale ","Surrey Quays Road, London SE16",51.49842,-0.049716,2021-08-27,"2","2",NA,"0","1","0","0",2,2,1,"flat "
599500,"1 bed flat for sale ","Balham High Road, London SW17",51.43943,-0.156402,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
317000,"1 bed flat for sale ","Suttons Lane, Hornchurch RM12",51.55223,0.220203,2021-08-27,"0","0","708","1","0","0","1",1,1,0,"flat "
310000,"1 bed flat for sale ","Chifney Court, Bridle Close, Kingston Upon Thames KT1",51.40182,-0.304913,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
475000,"2 bed flat for sale ","Commerce Road, Brentford TW8",51.48365,-0.313594,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
1550000,"4 bed end terrace house for sale ","Hugo Road, London N19",51.55582,-0.135055,2021-08-27,"4","2",NA,"0","0","2","0",4,2,2,"end terrace house "
8e+05,"5 bed town house for sale ","Park Road, Bromley BR1",51.40816,0.022665,2021-08-27,"5","0",NA,"1","0","2","0",5,1,2,"town house "
270000,"1 bed flat for sale ","Taylor Close, Orpington BR6",51.36426,0.091818,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
0,"1 bed flat for sale ","Lakeswood Road, Petts Wood, Orpington BR5",51.38791,0.069165,2021-08-27,"0","0",NA,"1","0","0","1",1,1,0,"flat "
525000,"1 bed flat for sale ","Edith Road, London W14",51.49221,-0.208424,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
410000,"2 bed flat for sale ","Flat, Chandler Way, London SE15",51.47978,-0.080357,2021-08-27,"2","2",NA,"0","1","0","0",2,2,1,"flat "
7e+05,"3 bed flat for sale ","Woodside Park Road, Woodside Park, London N12",51.61769,-0.180889,2021-08-27,"3","0",NA,"1","0","2","0",3,1,2,"flat "
315000,"2 bed flat for sale ","Ramsay Road, London E7",51.55505,0.01153,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
6e+05,"3 bed flat for sale ","Auckland Hill, London SE27",51.42939,-0.09695,2021-08-27,"3","2","769","0","1","0","0",3,2,1,"flat "
695000,"2 bed flat for sale ","Auckland Hill, London SE27",51.42939,-0.09695,2021-08-27,"2","2","893","0","1","0","0",2,2,1,"flat "
540000,"2 bed flat for sale ","Auckland Hill, London SE27",51.42939,-0.09695,2021-08-27,"2","0","679","1","1","0","0",2,1,1,"flat "
365000,"2 bed flat for sale ","Kemnal Road, Chislehurst, Kent BR7",51.42001,0.076471,2021-08-27,"2","0","738","1","1","0","0",2,1,1,"flat "
575000,"2 bed flat for sale ","Auckland Hill, London SE27",51.42939,-0.09695,2021-08-27,"2","2","722","0","1","0","0",2,2,1,"flat "
411000,"2 bed flat for sale ","Suttons Lane, Hornchurch RM12",51.55223,0.220203,2021-08-27,"2","2","762","0","0","0","0",2,2,0,"flat "
750000,"2 bed flat for sale ","Rastell Avenue, London SW2",51.441,-0.136131,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
425000,"2 bed flat for sale ","Verulam Avenue, Walthamstow, London E17",51.57427,-0.030402,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
725000,"3 bed semi-detached house for sale ","Northfield Road, London W13",51.50488,-0.319771,2021-08-27,"3","2",NA,"0","0","2","0",3,2,2,"semi-detached house "
1e+06,"7 bed detached house for sale ","Heyford Avenue, Vauxhall SW8",51.48037,-0.122408,2021-08-27,"7","3",NA,"0","0","0","0",7,3,0,"detached house "
435000,"3 bed semi-detached house for sale ","Swinburne Crescent, Croydon CR0",51.3861,-0.058175,2021-08-27,"3","0",NA,"1","0","2","0",3,1,2,"semi-detached house "
250000,"1 bed flat for sale ","Church Road, Richmond TW10",51.4577,-0.29637,2021-08-27,"0","0",NA,"0","1","0","1",1,0,1,"flat "
475000,"2 bed flat for sale ","Tavistock Crescent, London W11",51.52066,-0.202351,2021-08-27,"2","0",NA,"1","0","0","0",2,1,0,"flat "
1925000,"3 bed flat for sale ","Kingwood Gardens, Goodmans Fields, Aldgate E1",51.51483,-0.072636,2021-08-27,"3","3","1,604","0","1","0","0",3,3,1,"flat "
535000,"1 bed flat for sale ","St. Andrews Road, London W14",51.4872,-0.209155,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
2100000,"4 bed terraced house for sale ","Peterborough Road, Parsons Green, London SW6",51.4715,-0.198611,2021-08-27,"4","3",NA,"0","0","2","0",4,3,2,"terraced house "
5e+05,"1 bed flat for sale ","Avonmore Road, London W14",51.49429,-0.206241,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
325000,"1 bed flat for sale ","Solis, 260 Field End Road, Eastcote HA4",51.56963,-0.390089,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
660000,"2 bed mews house for sale ","Athelstane Mews, Stroud Green, London N4",51.5675,-0.11124,2021-08-27,"2","0","754","1","1","0","0",2,1,1,"mews house "
425000,"3 bed flat for sale ","Vincent Square, Vincent Road N22",51.59739,-0.106212,2021-08-27,"3","0",NA,"1","1","0","0",3,1,1,"flat "
275000,"2 bed flat for sale ","Lincoln Close, Woodside, Croydon SE25",51.38713,-0.068176,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
1350000,"3 bed flat for sale ","Hurlingham Court, Ranelagh Gardens, London SW6",51.46708,-0.208394,2021-08-27,"3","2",NA,"0","1","0","0",3,2,1,"flat "
780000,"3 bed flat for sale ","Castlewood Road, Clapton Common E5",51.57318,-0.06775,2021-08-27,"3","2","1,033","0","0","0","0",3,2,0,"flat "
848700,"1 bed flat for sale ","Plimsoll Building, London N1C",51.53647,-0.1258851,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
220000,"1 bed flat for sale ","330 Finchley Road, London - Greater London NW3",51.5574,-0.195152,2021-08-27,"0","0","540","1","0","0","1",1,1,0,"flat "
230000,"1 bed flat for sale ","Whitestone Way, Croydon, Surrey CR0",51.37457,-0.11572,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
375000,"Studio for sale ","Bartle Road, London W11",51.51582,-0.213932,2021-08-27,"0","0",NA,"1","0","0","0",0,1,0,"Studio "
425000,"2 bed maisonette for sale ","Kent Gardens, Ruislip HA4",51.58091,-0.406662,2021-08-27,"2","0",NA,"1","0","0","0",2,1,0,"maisonette "
9e+05,"6 bed terraced house for sale ","Heyford Avenue, London SW8",51.48037,-0.122408,2021-08-27,"6","2",NA,"0","0","3","0",6,2,3,"terraced house "
375000,"3 bed semi-detached house for sale ","Kingston Road, Norbiton, Kingston Upon Thames KT1",51.40632,-0.280958,2021-08-27,"3","0",NA,"1","1","0","0",3,1,1,"semi-detached house "
80000,"2 bed flat for sale ","St. James's Road, Croydon CR0",51.38406,-0.106003,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
475000,"3 bed flat for sale ","Church Close, Church Street, Epsom KT17",51.33197,-0.260744,2021-08-27,"3","0",NA,"1","1","0","0",3,1,1,"flat "
325000,"1 bed terraced house for sale ","Boundaries Road, London SW12",51.44317,-0.155607,2021-08-27,"0","0",NA,"0","0","0","1",1,0,0,"terraced house "
365000,"2 bed end terrace house for sale ","Dartford Gardens, Chadwell Heath, Romford RM6",51.57825,0.118712,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"end terrace house "
1350000,"2 bed flat for sale ","Prince Albert Road, London NW8",51.53376,-0.165859,2021-08-27,"2","2",NA,"0","1","0","0",2,2,1,"flat "
290000,"2 bed flat for sale ","Dover Gardens, Carshalton SM5",51.3701,-0.162725,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
1250000,"2 bed terraced house for sale ","Lindsay Square, London SW1V",51.48834,-0.131461,2021-08-27,"2","2",NA,"0","1","0","0",2,2,1,"terraced house "
475000,"2 bed flat for sale ","Lovelace Road, Surbiton KT6",51.38657,-0.31235,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
3250000,"3 bed flat for sale ","Star &amp; Garter House, Richmond Hill, Richmond TW10",51.4504,-0.2971,2021-08-27,"3","3","2,202","0","1","0","0",3,3,1,"flat "
575000,"3 bed terraced house for sale ","Tarling Road, East Finchley, London N2",51.5991,-0.173663,2021-08-27,"3","0",NA,"1","0","2","0",3,1,2,"terraced house "
595000,"2 bed flat for sale ","Castlewood Road, Stamford Hill E5",51.56498,-0.05457575,2021-08-27,"2","2","807","0","0","0","0",2,2,0,"flat "
770000,"2 bed flat for sale ","Chiltern Street, Baker Street, London W1U",51.52134,-0.155938,2021-08-27,"2","0",NA,"1","0","0","0",2,1,0,"flat "
310000,"1 bed flat for sale ","Radnor Lodge, Sussex Place, London W2",51.5144,-0.172404,2021-08-27,"0","0",NA,"1","1","0","1",1,1,1,"flat "
699999,"2 bed terraced house for sale ","Trinity Grove, London SE10",51.47322,-0.013021,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"terraced house "
1e+06,"5 bed town house for sale ","Tradescant Road, Vauxhall, London SW8",51.47885,-0.122053,2021-08-27,"5","3",NA,"0","0","0","0",5,3,0,"town house "
349950,"2 bed flat for sale ","The Grove, Isleworth TW7",51.47602,-0.340179,2021-08-27,"2","0",NA,"1","1","0","0",2,1,1,"flat "
425000,"2 bed flat for sale ","Colmore House, Frazer Nash Close, Isleworth TW7",51.4757,-0.333193,2021-08-27,"2","2",NA,"0","1","0","0",2,2,1,"flat "
5e+05,"3 bed terraced house for sale ","Vincam Close, Twickenham TW2",51.45174,-0.368831,2021-08-27,"3","0",NA,"1","0","2","0",3,1,2,"terraced house "
